Product_ID,Product_Name,Category,Brand,Cost_Price,Selling_Price,Supplier_ID,Launch_Date,Status
4964,Fitness Band Pro,Wearables,Mi,1008,1549,211,2025-02-11,Active
4965,Bluetooth Speaker,Electronics,JBL,1933,2994,212,2024-08-29,Inactive
4966,Power Bank 20000mAh,Electronics,Anker,1003,1643,202,2025-03-03,Active
4967,Desk Organizer Wood,Accessories,Miniso,258,473,213,2023-06-24,Active
4968,Cable Management Kit,Accessories,Ugreen,204,361,214,2023-06-23,Active
4969,Gaming Mouse Pad XL,Accessories,Corsair,382,657,215,2023-04-21,Active
4970,4K Webcam,Electronics,Logitech,5161,9775,201,2024-01-03,Active
4971,Wireless Earbuds,Electronics,boAt,1082,1937,216,2024-04-01,Active
4972,Monitor Arm Dual,Accessories,Fleximounts,1621,2380,217,2022-01-22,Active
4973,Smart Plug WiFi,Electronics,TP-Link,322,540,218,2022-07-28,Active
4974,Laptop Backpack 15.6,Accessories,Wildcraft,800,1463,219,2023-03-25,Active
4975,Drawing Tablet,Electronics,Wacom,5713,9524,220,2023-10-13,Active
4976,Smart LED Bulb,Electronics,Syska,150,303,221,2023-12-08,Active
4977,Foldable Desk,Furniture,Durian,3810,6925,222,2025-01-21,Active
4978,Gaming Chair,Furniture,Green Soul,9108,14556,208,2022-12-12,Inactive
4979,Portable Projector,Electronics,MI,7102,11137,299,2024-03-21,Active
4980,WiFi Router AC1200,Electronics,TP-Link,1035,2126,218,2024-06-02,Active
4981,Network Switch 8-Port,Electronics,D-Link,1126,1515,236,2023-02-24,Active
4982,Surge Protector 6-in-1,Accessories,Belkin,715,979,235,2024-12-30,Active
4983,Cable Organizer Bag,Accessories,Ugreen,107,247,214,2024-10-20,Active
4984,Smartphone Stand,Accessories,Portronics,162,327,223,2022-01-29,Active
4985,USB Flash Drive 64GB,Electronics,SanDisk,292,537,224,2025-04-21,Active
4986,External HDD 2TB,Electronics,Seagate,3438,6153,225,2023-06-19,Active
4987,Keyboard Wrist Rest,Accessories,Kensington,365,513,226,2025-01-23,Active
4988,Monitor Cleaning Kit,Accessories,3M,198,369,227,2025-05-27,Active
4989,Laptop Cooling Pad,Accessories,Zebronics,700,1072,228,2023-04-20,Inactive
4990,Smart Speaker,Electronics,Amazon,2226,3763,229,2024-11-21,Active
4991,Action Camera 4K,Electronics,GoPro,15817,24091,230,2022-03-01,Active
4992,Ring Light 18-inch,Accessories,Digitek,1226,1979,231,2022-02-16,Active
4993,Tripod Flexible,Accessories,Joby,944,1512,232,2024-05-27,Active
4994,Microphone USB,Electronics,Blue,5077,6466,233,2024-09-06,Active
4995,Headphone Stand,Accessories,Satechi,757,1413,234,2023-04-29,Inactive
4996,Docking Station,Electronics,Dell,5229,8491,204,2022-02-01,Active
4997,Privacy Screen Filter,Accessories,3M,757,1511,227,2022-06-22,Active
4998,Ergonomic Mouse Vertical,Electronics,Anker,883,1511,202,2023-12-17,Active
4999,Trackball Mouse,Electronics,Logitech,2873,5491,201,2024-01-20,Active
5000,Fingerprint Reader USB,Electronics,Kensington,1711,3292,226,2022-08-03,Active
5001,Wireless Mouse,Electronics,Logitech,437,650,201,2022-05-30,Active
5002,Bluetooth Keyboard,Electronics,Logitech,843,1121,201,2025-03-14,Active
5003,USB-C Hub 7-in-1,Electronics,Anker,633,1093,202,2025-05-01,Discontinued
5004,Noise Cancelling Headphones,Electronics,Sony,4272,6544,203,2023-07-04,Active
5005,27-inch Monitor,Electronics,Dell,12963,19158,204,2025-01-24,Inactive
5006,Mechanical Keyboard,Electronics,Keychron,3181,3978,205,2022-03-19,Inactive
5007,Webcam 1080p,Electronics,Logitech,1198,1961,201,2023-04-16,Active
5008,Laptop Stand Aluminium,Accessories,Nexstand,385,765,206,2025-05-10,Active
5009,Desk Lamp LED,Furniture,Philips,481,983,207,2022-09-24,Active
5010,Office Chair Ergonomic,Furniture,Green Soul,8769,14968,208,2025-06-02,Active
5011,Wireless Charger 15W,Electronics,Anker,353,617,202,2023-08-04,Active
5012,Portable SSD 1TB,Electronics,Samsung,3321,5007,209,2022-03-15,Active
5013,Smart Watch Series 5,Wearables,Noise,2063,3399,210,2023-01-02,Active
5014,Fitness Band Pro,Wearables,Mi,993,1582,211,2024-09-05,Active
5015,Bluetooth Speaker,Electronics,JBL,1945,3093,212,2022-02-23,Inactive
5016,Power Bank 20000mAh,Electronics,Anker,877,1463,202,2022-06-09,Discontinued
5017,Desk Organizer Wood,Accessories,Miniso,217,460,213,2024-08-02,Active
5018,Cable Management Kit,Accessories,Ugreen,182,341,214,2022-11-04,Inactive
5019,Gaming Mouse Pad XL,Accessories,Corsair,429,690,215,2024-10-15,Active
5020,4K Webcam,Electronics,Logitech,5198,9600,201,2023-10-18,Active
5021,Wireless Earbuds,Electronics,boAt,1091,2197,216,2022-03-20,Active
5022,Monitor Arm Dual,Accessories,Fleximounts,1615,2693,217,2022-01-02,Active
5023,Smart Plug WiFi,Electronics,TP-Link,254,511,218,2023-05-02,Active
5024,Laptop Backpack 15.6,Accessories,Wildcraft,942,1614,219,2024-01-09,Active
5025,Drawing Tablet,Electronics,Wacom,5996,9932,220,2023-11-11,Active
5026,Smart LED Bulb,Electronics,Syska,153,271,221,2022-09-13,Active
5027,Foldable Desk,Furniture,Durian,4704,6545,222,2023-12-03,Inactive
5028,Gaming Chair,Furniture,Green Soul,9119,14983,208,2024-12-08,Active
5029,Portable Projector,Electronics,MI,7711,11270,299,2023-12-24,Active
5030,WiFi Router AC1200,Electronics,TP-Link,1240,1873,218,2023-05-21,Active
5031,Network Switch 8-Port,Electronics,D-Link,872,1609,236,2025-03-25,Active
5032,Surge Protector 6-in-1,Accessories,Belkin,706,1065,235,2023-04-01,Inactive
5033,Cable Organizer Bag,Accessories,Ugreen,109,272,214,2025-03-18,Inactive
5034,Smartphone Stand,Accessories,Portronics,171,326,223,2022-06-13,Active
5035,USB Flash Drive 64GB,Electronics,SanDisk,315,468,224,2023-11-23,Active
5036,External HDD 2TB,Electronics,Seagate,4293,5613,225,2023-12-05,Active
5037,Keyboard Wrist Rest,Accessories,Kensington,365,513,226,2025-04-21,Active
5038,Monitor Cleaning Kit,Accessories,3M,191,338,227,2025-05-30,Active
5039,Laptop Cooling Pad,Accessories,Zebronics,625,944,228,2024-10-30,Active
5040,Smart Speaker,Electronics,Amazon,2339,3407,229,2022-02-22,Discontinued
5041,Action Camera 4K,Electronics,GoPro,14953,23813,230,2024-03-02,Inactive
5042,Ring Light 18-inch,Accessories,Digitek,1221,1805,231,2023-10-19,Active
5043,Tripod Flexible,Accessories,Joby,963,1435,232,2023-06-20,Active
5044,Microphone USB,Electronics,Blue,4087,7178,233,2022-09-03,Inactive
5045,Headphone Stand,Accessories,Satechi,872,1383,234,2022-06-02,Inactive
5046,Docking Station,Electronics,Dell,4597,7969,204,2024-09-18,Active
5047,Privacy Screen Filter,Accessories,3M,810,1599,227,2023-11-15,Active
5048,Ergonomic Mouse Vertical,Electronics,Anker,912,1451,202,2024-01-16,Active
5049,Trackball Mouse,Electronics,Logitech,3015,4824,201,2024-07-18,Active
5050,Fingerprint Reader USB,Electronics,Kensington,1977,2820,226,2023-03-20,Active
5051,Wireless Mouse,Electronics,Logitech,432,753,201,2024-05-09,Active
5052,Bluetooth Keyboard,Electronics,Logitech,861,1205,201,2023-05-03,Active
5053,USB-C Hub 7-in-1,Electronics,Anker,610,963,202,2022-02-02,Discontinued
5054,Noise Cancelling Headphones,Electronics,Sony,3905,6950,203,2022-08-12,Active
5055,27-inch Monitor,Electronics,Dell,13512,17430,204,2023-12-26,Active
5056,Mechanical Keyboard,Electronics,Keychron,2702,4324,205,2022-09-07,Active
5057,Webcam 1080p,Electronics,Logitech,1108,1821,201,2025-05-24,Active
5058,Laptop Stand Aluminium,Accessories,Nexstand,338,696,206,2023-07-11,Active
5059,Desk Lamp LED,Furniture,Philips,479,902,207,2025-02-16,Inactive
5060,Office Chair Ergonomic,Furniture,Green Soul,8113,13055,208,2022-10-08,Inactive
5061,Wireless Charger 15W,Electronics,Anker,346,648,202,2024-05-26,Active
5062,Portable SSD 1TB,Electronics,Samsung,3637,5363,209,2025-04-10,Active
5063,Smart Watch Series 5,Wearables,Noise,2284,3464,210,2024-06-24,Active
5064,Fitness Band Pro,Wearables,Mi,1087,1483,211,2023-11-23,Active
5065,Bluetooth Speaker,Electronics,JBL,2061,3235,212,2023-07-27,Active
5066,Power Bank 20000mAh,Electronics,Anker,847,1525,202,2024-01-15,Active
5067,Desk Organizer Wood,Accessories,Miniso,236,468,213,2025-06-10,Active
5068,Cable Management Kit,Accessories,Ugreen,180,335,214,2025-06-12,Inactive
5069,Gaming Mouse Pad XL,Accessories,Corsair,479,743,215,2024-05-26,Discontinued
5070,4K Webcam,Electronics,Logitech,4974,9778,201,2022-01-13,Inactive
5071,Wireless Earbuds,Electronics,boAt,1035,2120,216,2024-02-02,Active
5072,Monitor Arm Dual,Accessories,Fleximounts,1641,2796,217,2022-05-29,Discontinued
5073,Smart Plug WiFi,Electronics,TP-Link,249,537,218,2022-08-26,Active
5074,Laptop Backpack 15.6,Accessories,Wildcraft,988,1370,219,2022-01-12,Active
5075,Drawing Tablet,Electronics,Wacom,6164,9540,220,2024-05-21,Active
5076,Smart LED Bulb,Electronics,Syska,136,275,221,2023-09-14,Active
5077,Foldable Desk,Furniture,Durian,4225,7163,222,2024-03-01,Active
5078,Gaming Chair,Furniture,Green Soul,11256,15969,208,2024-10-20,Discontinued
5079,Portable Projector,Electronics,MI,7928,13047,299,2024-05-16,Active
5080,WiFi Router AC1200,Electronics,TP-Link,1249,1975,218,2023-08-23,Active
5081,Network Switch 8-Port,Electronics,D-Link,877,1441,236,2024-01-21,Active
5082,Surge Protector 6-in-1,Accessories,Belkin,745,1040,235,2024-01-26,Active
5083,Cable Organizer Bag,Accessories,Ugreen,136,228,214,2023-03-24,Active
5084,Smartphone Stand,Accessories,Portronics,162,352,223,2022-08-05,Active
5085,USB Flash Drive 64GB,Electronics,SanDisk,254,455,224,2023-02-14,Active
5086,External HDD 2TB,Electronics,Seagate,4232,6173,225,2023-09-17,Active
5087,Keyboard Wrist Rest,Accessories,Kensington,278,575,226,2022-07-04,Active
5088,Monitor Cleaning Kit,Accessories,3M,175,348,227,2023-02-22,Active
5089,Laptop Cooling Pad,Accessories,Zebronics,643,904,228,2022-12-05,Active
5090,Smart Speaker,Electronics,Amazon,2137,3643,229,2024-07-22,Active
5091,Action Camera 4K,Electronics,GoPro,13563,24249,230,2024-08-08,Active
5092,Ring Light 18-inch,Accessories,Digitek,1289,1944,231,2023-06-29,Active
5093,Tripod Flexible,Accessories,Joby,858,1608,232,2022-03-08,Active
5094,Microphone USB,Electronics,Blue,4660,7014,233,2024-07-17,Active
5095,Headphone Stand,Accessories,Satechi,817,1232,234,2022-07-29,Active
5096,Docking Station,Electronics,Dell,5277,7490,204,2024-06-19,Discontinued
5097,Privacy Screen Filter,Accessories,3M,929,1402,227,2024-07-25,Active
5098,Ergonomic Mouse Vertical,Electronics,Anker,891,1691,202,2023-03-21,Inactive
5099,Trackball Mouse,Electronics,Logitech,3349,5466,201,2022-03-01,Active
5100,Fingerprint Reader USB,Electronics,Kensington,1623,3045,226,2025-03-06,Inactive
5101,Wireless Mouse,Electronics,Logitech,411,687,201,2022-12-17,Discontinued
5102,Bluetooth Keyboard,Electronics,Logitech,834,1271,201,2025-04-13,Active
5103,USB-C Hub 7-in-1,Electronics,Anker,583,1010,202,2022-10-22,Active
5104,Noise Cancelling Headphones,Electronics,Sony,3780,6698,203,2023-05-16,Active
5105,27-inch Monitor,Electronics,Dell,13834,19152,204,2023-10-18,Active
5106,Mechanical Keyboard,Electronics,Keychron,2639,4228,205,2024-09-28,Active
5107,Webcam 1080p,Electronics,Logitech,1088,1887,201,2024-10-06,Active
5108,Laptop Stand Aluminium,Accessories,Nexstand,415,670,206,2022-02-10,Active
5109,Desk Lamp LED,Furniture,Philips,483,855,207,2024-10-17,Active
5110,Office Chair Ergonomic,Furniture,Green Soul,9074,13104,208,2024-07-04,Active
5111,Wireless Charger 15W,Electronics,Anker,375,609,202,2022-01-06,Active
5112,Portable SSD 1TB,Electronics,Samsung,2887,4569,209,2022-04-24,Active
5113,Smart Watch Series 5,Wearables,Noise,2205,3566,210,2024-12-15,Inactive
5114,Fitness Band Pro,Wearables,Mi,1044,1508,211,2023-11-01,Active
5115,Bluetooth Speaker,Electronics,JBL,2044,3266,212,2024-11-28,Active
5116,Power Bank 20000mAh,Electronics,Anker,796,1593,202,2022-07-21,Active
5117,Desk Organizer Wood,Accessories,Miniso,240,470,213,2022-04-22,Active
5118,Cable Management Kit,Accessories,Ugreen,162,376,214,2023-06-28,Active
5119,Gaming Mouse Pad XL,Accessories,Corsair,419,742,215,2024-08-11,Active
5120,4K Webcam,Electronics,Logitech,5810,9123,201,2023-12-17,Active
5121,Wireless Earbuds,Electronics,boAt,1270,2088,216,2024-02-02,Active
5122,Monitor Arm Dual,Accessories,Fleximounts,1532,2462,217,2024-12-31,Active
5123,Smart Plug WiFi,Electronics,TP-Link,243,533,218,2022-03-24,Active
5124,Laptop Backpack 15.6,Accessories,Wildcraft,831,1440,219,2024-03-05,Active
5125,Drawing Tablet,Electronics,Wacom,6785,10174,220,2025-03-21,Active
5126,Smart LED Bulb,Electronics,Syska,148,290,221,2022-11-30,Discontinued
5127,Foldable Desk,Furniture,Durian,4669,7098,222,2022-07-11,Active
5128,Gaming Chair,Furniture,Green Soul,8769,16246,208,2025-04-16,Active
5129,Portable Projector,Electronics,MI,7869,11021,299,2023-02-12,Active
5130,WiFi Router AC1200,Electronics,TP-Link,1255,2093,218,2023-01-30,Active
5131,Network Switch 8-Port,Electronics,D-Link,1075,1731,236,2025-03-26,Active
5132,Surge Protector 6-in-1,Accessories,Belkin,644,941,235,2025-04-30,Active
5133,Cable Organizer Bag,Accessories,Ugreen,124,230,214,2024-03-25,Active
5134,Smartphone Stand,Accessories,Portronics,161,325,223,2023-03-01,Active
5135,USB Flash Drive 64GB,Electronics,SanDisk,311,541,224,2024-07-31,Active
5136,External HDD 2TB,Electronics,Seagate,4088,5567,225,2022-08-24,Active
5137,Keyboard Wrist Rest,Accessories,Kensington,344,504,226,2022-08-19,Active
5138,Monitor Cleaning Kit,Accessories,3M,159,378,227,2022-03-27,Active
5139,Laptop Cooling Pad,Accessories,Zebronics,693,988,228,2023-12-04,Active
5140,Smart Speaker,Electronics,Amazon,2481,3681,229,2023-05-25,Active
5141,Action Camera 4K,Electronics,GoPro,15553,26147,230,2022-03-17,Active
5142,Ring Light 18-inch,Accessories,Digitek,1089,1951,231,2023-03-03,Active
5143,Tripod Flexible,Accessories,Joby,933,1486,232,2023-09-10,Active
5144,Microphone USB,Electronics,Blue,3965,7369,233,2023-08-01,Active
5145,Headphone Stand,Accessories,Satechi,684,1175,234,2025-02-17,Active
5146,Docking Station,Electronics,Dell,5396,7424,204,2023-11-22,Inactive
5147,Privacy Screen Filter,Accessories,3M,910,1447,227,2022-10-03,Active
5148,Ergonomic Mouse Vertical,Electronics,Anker,917,1480,202,2025-04-26,Active
5149,Trackball Mouse,Electronics,Logitech,3533,5493,201,2023-12-18,Active
5150,Fingerprint Reader USB,Electronics,Kensington,1983,2739,226,2022-01-03,Active
5151,Wireless Mouse,Electronics,Logitech,411,722,201,2025-05-06,Active
5152,Bluetooth Keyboard,Electronics,Logitech,845,1219,201,2022-02-04,Active
5153,USB-C Hub 7-in-1,Electronics,Anker,570,990,202,2022-10-18,Active
5154,Noise Cancelling Headphones,Electronics,Sony,4104,6316,203,2023-10-31,Active
5155,27-inch Monitor,Electronics,Dell,12078,19997,204,2022-09-24,Active
5156,Mechanical Keyboard,Electronics,Keychron,2403,4679,205,2022-11-16,Active
5157,Webcam 1080p,Electronics,Logitech,1262,1954,201,2024-05-15,Active
5158,Laptop Stand Aluminium,Accessories,Nexstand,393,696,206,2025-02-15,Active
5159,Desk Lamp LED,Furniture,Philips,451,917,207,2022-05-06,Active
5160,Office Chair Ergonomic,Furniture,Green Soul,9065,12838,208,2024-05-22,Inactive
5161,Wireless Charger 15W,Electronics,Anker,291,566,202,2022-09-17,Inactive
5162,Portable SSD 1TB,Electronics,Samsung,3230,5444,209,2022-08-08,Active
5163,Smart Watch Series 5,Wearables,Noise,1949,3754,210,2022-01-16,Active
5164,Fitness Band Pro,Wearables,Mi,1042,1530,211,2023-05-27,Active
5165,Bluetooth Speaker,Electronics,JBL,1539,2917,212,2024-04-10,Discontinued
5166,Power Bank 20000mAh,Electronics,Anker,907,1579,202,2024-07-13,Active
5167,Desk Organizer Wood,Accessories,Miniso,279,432,213,2022-05-13,Active
5168,Cable Management Kit,Accessories,Ugreen,185,368,214,2023-12-14,Active
5169,Gaming Mouse Pad XL,Accessories,Corsair,411,653,215,2023-05-20,Active
5170,4K Webcam,Electronics,Logitech,6394,8345,201,2023-05-30,Active
5171,Wireless Earbuds,Electronics,boAt,1021,1817,216,2022-05-02,Active
5172,Monitor Arm Dual,Accessories,Fleximounts,1743,2606,217,2022-03-21,Active
5173,Smart Plug WiFi,Electronics,TP-Link,306,523,218,2024-04-24,Active
5174,Laptop Backpack 15.6,Accessories,Wildcraft,783,1469,219,2022-07-04,Active
5175,Drawing Tablet,Electronics,Wacom,6058,8630,220,2022-01-27,Active
5176,Smart LED Bulb,Electronics,Syska,164,309,221,2024-07-06,Active
5177,Foldable Desk,Furniture,Durian,4317,7515,222,2022-08-10,Discontinued
5178,Gaming Chair,Furniture,Green Soul,10401,15882,208,2023-02-05,Active
5179,Portable Projector,Electronics,MI,7294,11043,299,2022-04-21,Active
5180,WiFi Router AC1200,Electronics,TP-Link,1103,1831,218,2022-04-08,Active
5181,Network Switch 8-Port,Electronics,D-Link,918,1749,236,2023-07-19,Active
5182,Surge Protector 6-in-1,Accessories,Belkin,591,979,235,2022-08-22,Active
5183,Cable Organizer Bag,Accessories,Ugreen,103,252,214,2023-01-08,Active
5184,Smartphone Stand,Accessories,Portronics,199,361,223,2024-07-04,Active
5185,USB Flash Drive 64GB,Electronics,SanDisk,274,474,224,2022-03-02,Active
5186,External HDD 2TB,Electronics,Seagate,3870,5800,225,2023-02-15,Active
5187,Keyboard Wrist Rest,Accessories,Kensington,287,583,226,2024-06-19,Inactive
5188,Monitor Cleaning Kit,Accessories,3M,198,376,227,2024-06-13,Active
5189,Laptop Cooling Pad,Accessories,Zebronics,568,1016,228,2024-12-10,Active
5190,Smart Speaker,Electronics,Amazon,1961,3747,229,2022-02-08,Active
5191,Action Camera 4K,Electronics,GoPro,17159,24514,230,2024-05-21,Active
5192,Ring Light 18-inch,Accessories,Digitek,1367,2050,231,2022-02-21,Active
5193,Tripod Flexible,Accessories,Joby,969,1364,232,2025-04-20,Active
5194,Microphone USB,Electronics,Blue,4456,7578,233,2022-03-18,Active
5195,Headphone Stand,Accessories,Satechi,816,1321,234,2025-01-18,Active
5196,Docking Station,Electronics,Dell,5281,8512,204,2025-02-26,Active
5197,Privacy Screen Filter,Accessories,3M,986,1538,227,2023-07-07,Active
5198,Ergonomic Mouse Vertical,Electronics,Anker,926,1653,202,2022-05-15,Active
5199,Trackball Mouse,Electronics,Logitech,2885,4755,201,2025-05-31,Active
5200,Fingerprint Reader USB,Electronics,Kensington,1966,2878,226,2025-05-09,Active
5201,Wireless Mouse,Electronics,Logitech,508,684,201,2025-05-26,Active
5202,Bluetooth Keyboard,Electronics,Logitech,778,1133,201,2022-05-14,Active
5203,USB-C Hub 7-in-1,Electronics,Anker,637,1036,202,2024-04-29,Active
5204,Noise Cancelling Headphones,Electronics,Sony,4271,6229,203,2024-04-21,Inactive
5205,27-inch Monitor,Electronics,Dell,14208,17663,204,2024-09-20,Active
5206,Mechanical Keyboard,Electronics,Keychron,2421,4282,205,2023-06-30,Active
5207,Webcam 1080p,Electronics,Logitech,1209,1893,201,2024-06-13,Active
5208,Laptop Stand Aluminium,Accessories,Nexstand,407,764,206,2025-04-25,Active
5209,Desk Lamp LED,Furniture,Philips,533,973,207,2025-06-04,Active
5210,Office Chair Ergonomic,Furniture,Green Soul,7262,14591,208,2023-06-25,Active
5211,Wireless Charger 15W,Electronics,Anker,333,657,202,2022-10-13,Active
5212,Portable SSD 1TB,Electronics,Samsung,3169,5015,209,2025-01-12,Active
5213,Smart Watch Series 5,Wearables,Noise,1852,3437,210,2022-11-21,Active
5214,Fitness Band Pro,Wearables,Mi,1027,1641,211,2023-06-16,Active
5215,Bluetooth Speaker,Electronics,JBL,2033,3261,212,2022-06-21,Active
5216,Power Bank 20000mAh,Electronics,Anker,939,1574,202,2025-03-16,Active
5217,Desk Organizer Wood,Accessories,Miniso,250,493,213,2025-04-12,Active
5218,Cable Management Kit,Accessories,Ugreen,161,322,214,2024-06-29,Discontinued
5219,Gaming Mouse Pad XL,Accessories,Corsair,449,704,215,2025-04-18,Discontinued
5220,4K Webcam,Electronics,Logitech,6544,9014,201,2022-05-25,Discontinued
5221,Wireless Earbuds,Electronics,boAt,1354,2157,216,2023-09-15,Active
5222,Monitor Arm Dual,Accessories,Fleximounts,1437,2402,217,2023-12-31,Active
5223,Smart Plug WiFi,Electronics,TP-Link,300,472,218,2024-06-20,Discontinued
5224,Laptop Backpack 15.6,Accessories,Wildcraft,856,1629,219,2025-01-09,Active
5225,Drawing Tablet,Electronics,Wacom,6780,9042,220,2022-04-06,Active
5226,Smart LED Bulb,Electronics,Syska,142,309,221,2023-01-04,Active
5227,Foldable Desk,Furniture,Durian,4049,6418,222,2025-05-04,Active
5228,Gaming Chair,Furniture,Green Soul,10578,16537,208,2022-11-20,Active
5229,Portable Projector,Electronics,MI,7499,12760,299,2023-07-08,Active
5230,WiFi Router AC1200,Electronics,TP-Link,1236,1968,218,2024-10-30,Active
5231,Network Switch 8-Port,Electronics,D-Link,1047,1564,236,2024-09-04,Active
5232,Surge Protector 6-in-1,Accessories,Belkin,562,908,235,2023-12-28,Active
5233,Cable Organizer Bag,Accessories,Ugreen,106,269,214,2022-07-01,Active
5234,Smartphone Stand,Accessories,Portronics,176,339,223,2022-04-01,Active
5235,USB Flash Drive 64GB,Electronics,SanDisk,284,474,224,2024-09-25,Active
5236,External HDD 2TB,Electronics,Seagate,4249,6228,225,2025-02-17,Active
5237,Keyboard Wrist Rest,Accessories,Kensington,341,533,226,2024-07-31,Active
5238,Monitor Cleaning Kit,Accessories,3M,199,360,227,2024-03-26,Active
5239,Laptop Cooling Pad,Accessories,Zebronics,677,1076,228,2024-05-13,Active
5240,Smart Speaker,Electronics,Amazon,2057,3576,229,2024-02-25,Active
5241,Action Camera 4K,Electronics,GoPro,15992,27177,230,2024-05-29,Active
5242,Ring Light 18-inch,Accessories,Digitek,1183,1924,231,2022-05-13,Active
5243,Tripod Flexible,Accessories,Joby,797,1450,232,2024-03-01,Active
5244,Microphone USB,Electronics,Blue,5150,6797,233,2023-05-13,Active
5245,Headphone Stand,Accessories,Satechi,758,1310,234,2022-09-14,Active
5246,Docking Station,Electronics,Dell,5930,8735,204,2023-03-31,Active
5247,Privacy Screen Filter,Accessories,3M,863,1558,227,2023-04-12,Active
5248,Ergonomic Mouse Vertical,Electronics,Anker,1092,1483,202,2023-06-14,Active
5249,Trackball Mouse,Electronics,Logitech,2865,5486,201,2024-12-15,Active
5250,Fingerprint Reader USB,Electronics,Kensington,1841,2954,226,2025-06-30,Active
5251,Wireless Mouse,Electronics,Logitech,395,639,201,2022-08-20,Active
5252,Bluetooth Keyboard,Electronics,Logitech,840,1253,201,2024-01-03,Active
5253,USB-C Hub 7-in-1,Electronics,Anker,711,1027,202,2022-12-01,Discontinued
5254,Noise Cancelling Headphones,Electronics,Sony,4670,6778,203,2022-08-10,Active
5255,27-inch Monitor,Electronics,Dell,12407,18648,204,2022-01-01,Active
5256,Mechanical Keyboard,Electronics,Keychron,3204,3907,205,2023-06-06,Active
5257,Webcam 1080p,Electronics,Logitech,1104,1763,201,2022-02-14,Inactive
5258,Laptop Stand Aluminium,Accessories,Nexstand,364,763,206,2023-09-11,Active
5259,Desk Lamp LED,Furniture,Philips,483,920,207,2024-05-28,Active
5260,Office Chair Ergonomic,Furniture,Green Soul,7305,13140,208,2023-08-16,Active
5261,Wireless Charger 15W,Electronics,Anker,369,589,202,2022-05-10,Active
5262,Portable SSD 1TB,Electronics,Samsung,3431,5395,209,2022-05-14,Active
5263,Smart Watch Series 5,Wearables,Noise,1865,3330,210,2025-01-07,Active
5264,Fitness Band Pro,Wearables,Mi,994,1452,211,2025-01-13,Discontinued
5265,Bluetooth Speaker,Electronics,JBL,1924,3219,212,2024-08-03,Active
5266,Power Bank 20000mAh,Electronics,Anker,795,1430,202,2024-06-25,Active
5267,Desk Organizer Wood,Accessories,Miniso,251,493,213,2023-04-09,Active
5268,Cable Management Kit,Accessories,Ugreen,187,378,214,2024-02-11,Inactive
5269,Gaming Mouse Pad XL,Accessories,Corsair,426,715,215,2025-01-07,Active
5270,4K Webcam,Electronics,Logitech,6522,9357,201,2025-04-06,Active
5271,Wireless Earbuds,Electronics,boAt,1243,1975,216,2024-11-03,Active
5272,Monitor Arm Dual,Accessories,Fleximounts,1510,2803,217,2022-07-04,Active
5273,Smart Plug WiFi,Electronics,TP-Link,287,547,218,2022-04-11,Active
5274,Laptop Backpack 15.6,Accessories,Wildcraft,920,1566,219,2023-01-05,Active
5275,Drawing Tablet,Electronics,Wacom,6549,9457,220,2024-01-10,Active
5276,Smart LED Bulb,Electronics,Syska,169,322,221,2022-04-02,Active
5277,Foldable Desk,Furniture,Durian,3659,6409,222,2022-05-07,Active
5278,Gaming Chair,Furniture,Green Soul,10082,16808,208,2025-02-11,Active
5279,Portable Projector,Electronics,MI,6841,11554,299,2024-04-21,Discontinued
5280,WiFi Router AC1200,Electronics,TP-Link,1253,1839,218,2025-04-01,Active
5281,Network Switch 8-Port,Electronics,D-Link,942,1457,236,2024-09-21,Active
5282,Surge Protector 6-in-1,Accessories,Belkin,557,1030,235,2025-03-18,Active
5283,Cable Organizer Bag,Accessories,Ugreen,107,251,214,2025-04-03,Active
5284,Smartphone Stand,Accessories,Portronics,156,378,223,2024-02-08,Active
5285,USB Flash Drive 64GB,Electronics,SanDisk,261,539,224,2025-02-14,Active
5286,External HDD 2TB,Electronics,Seagate,3722,5892,225,2023-11-01,Active
5287,Keyboard Wrist Rest,Accessories,Kensington,297,496,226,2023-09-29,Active
5288,Monitor Cleaning Kit,Accessories,3M,200,348,227,2024-06-26,Active
5289,Laptop Cooling Pad,Accessories,Zebronics,727,1013,228,2023-09-24,Active
5290,Smart Speaker,Electronics,Amazon,2507,3284,229,2024-11-03,Active
5291,Action Camera 4K,Electronics,GoPro,12880,23153,230,2024-01-27,Active
5292,Ring Light 18-inch,Accessories,Digitek,1166,1952,231,2022-09-25,Inactive
5293,Tripod Flexible,Accessories,Joby,806,1475,232,2023-08-16,Active
5294,Microphone USB,Electronics,Blue,4360,6767,233,2025-05-30,Active
5295,Headphone Stand,Accessories,Satechi,880,1171,234,2024-05-21,Active
5296,Docking Station,Electronics,Dell,4711,7479,204,2023-08-26,Active
5297,Privacy Screen Filter,Accessories,3M,960,1485,227,2024-09-06,Active
5298,Ergonomic Mouse Vertical,Electronics,Anker,972,1567,202,2023-10-10,Active
5299,Trackball Mouse,Electronics,Logitech,3095,4603,201,2022-12-29,Active
5300,Fingerprint Reader USB,Electronics,Kensington,2061,2754,226,2024-10-27,Active
5301,Wireless Mouse,Electronics,Logitech,416,741,201,2024-03-06,Discontinued
5302,Bluetooth Keyboard,Electronics,Logitech,664,1296,201,2025-01-04,Active
5303,USB-C Hub 7-in-1,Electronics,Anker,615,1002,202,2024-03-22,Active
5304,Noise Cancelling Headphones,Electronics,Sony,4193,6575,203,2023-02-06,Inactive
